pitch_type,game_date,release_speed,release_pos_x,release_pos_z,pitcher_name,batter,pitcher,events,description,game_type,stand,p_throws,home_team,away_team,type,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,outs_when_up,inning,inning_topbot,hc_x,hc_y,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,release_spin_rate,release_extension,game_pk,estimated_ba_using_speedangle,estimated_woba_using_speedangle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,active_record
FF,4/30/2021,92.7,1.83,6.85,"Smyly, Drew",672386,592767,,ball,R,R,L,TOR,ATL,B,,0,2,2021,0.36,1.52,0.73,4.16,0,3,Bot,,,3.18,1.44,,,,2076,5.7,634280,,,18,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,155,1
FF,4/30/2021,95.7,1.37,6.61,"Newcomb, Sean",606192,656794,,foul,R,R,L,TOR,ATL,S,,2,0,2021,0.56,1.38,-0.34,2.36,1,7,Bot,,,3.47,1.59,263,82.5,57,2473,5.8,634280,,,64,3,4-Seam Fastball,12,2,12,2,2,12,12,2,,,150,1
SL,4/30/2021,84.8,1.97,6.19,"Matzek, Tyler",543807,554431,,called_strike,R,R,L,TOR,ATL,S,,0,1,2021,-0.45,-0.44,0.62,1.73,2,8,Bot,,,3.62,1.65,,,,2673,6.2,634280,,,78,2,Slider,13,5,13,5,5,13,13,5,,,305,1
FF,4/30/2021,95.4,1.86,6.26,"Matzek, Tyler",543807,554431,,foul,R,R,L,TOR,ATL,S,,0,0,2021,0.22,1.44,0.44,2.64,2,8,Bot,,,3.49,1.6,136,81.4,10,2435,6.3,634280,,,78,1,4-Seam Fastball,13,5,13,5,5,13,13,5,,,155,1
FF,4/30/2021,92.2,1.65,6.81,"Smyly, Drew",672386,592767,,foul,R,R,L,TOR,ATL,S,,0,1,2021,0.58,1.6,0.8,2.16,0,3,Bot,,,3.26,1.48,244,76.4,54,2142,5.8,634280,,,18,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,157,1
FC,4/30/2021,87.1,1.6,6.42,"Newcomb, Sean",606192,656794,,ball,R,R,L,TOR,ATL,B,,1,0,2021,-0.55,0.12,1.23,3.75,1,7,Bot,,,3.47,1.65,,,,2746,5.6,634280,,,64,2,Cutter,12,2,12,2,2,12,12,2,,,215,1
FF,4/30/2021,95.2,1.87,6.18,"Matzek, Tyler",672386,554431,field_out,hit_into_play,R,R,L,TOR,ATL,X,popup,2,2,2021,0.36,1.25,-0.6,3.2,1,8,Bot,81.57,162.9,3.26,1.48,144,94.8,70,2182,6.3,634280,0.003,0.003,77,6,4-Seam Fastball,13,5,13,5,5,13,13,5,,,148,1
FF,4/30/2021,91.7,1.67,6.82,"Smyly, Drew",672386,592767,,called_strike,R,R,L,TOR,ATL,S,,0,0,2021,0.51,1.67,0.33,2.79,0,3,Bot,,,3.05,1.4,,,,2169,5.9,634280,,,18,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,150,1
FC,4/30/2021,87.4,1.62,6.39,"Newcomb, Sean",606192,656794,,ball,R,R,L,TOR,ATL,B,,0,0,2021,-0.53,0.18,1.01,2.73,1,7,Bot,,,3.47,1.59,,,,2660,5.8,634280,,,64,1,Cutter,12,2,12,2,2,12,12,2,,,189,1
FF,4/30/2021,95,1.45,6.63,"Newcomb, Sean",665489,656794,single,hit_into_play,R,R,L,TOR,ATL,X,line_drive,1,0,2021,0.43,1.43,-0.61,2.92,1,7,Bot,80.07,100.73,3.47,1.59,216,95.4,14,2583,5.7,634280,0.87,0.836,63,2,4-Seam Fastball,11,2,11,2,2,12,12,2,,,142,1
CU,4/30/2021,79.9,1.86,6.77,"Smyly, Drew",669289,592767,strikeout,swinging_strike_blocked,R,R,L,TOR,ATL,S,,1,2,2021,0.41,-0.19,0.16,0.16,2,2,Bot,,,3.3,1.5,,,,2331,5.6,634280,,,14,4,Curveball,0,0,0,0,0,0,0,0,,,8,1
SL,4/30/2021,85.5,1.91,6.11,"Matzek, Tyler",672386,554431,,foul,R,R,L,TOR,ATL,S,,2,2,2021,-0.39,-0.45,0.49,1.75,1,8,Bot,,,3.26,1.48,159,68.8,19,2879,6.2,634280,,,77,5,Slider,13,5,13,5,5,13,13,5,,,316,1
FF,4/30/2021,95.6,1.87,6.16,"Matzek, Tyler",672386,554431,,called_strike,R,R,L,TOR,ATL,S,,2,1,2021,0.26,1.39,0.16,2.26,1,8,Bot,,,3.26,1.48,,,,2242,6.4,634280,,,77,4,4-Seam Fastball,13,5,13,5,5,13,13,5,,,154,1
CU,4/30/2021,79,1.51,6.43,"Newcomb, Sean",665489,656794,,blocked_ball,R,R,L,TOR,ATL,B,,0,0,2021,-0.69,-1.31,-1.1,0.81,1,7,Bot,,,3.64,1.61,,,,2925,5.9,634280,,,63,1,Curveball,11,2,11,2,2,11,11,2,,,326,1
CU,4/30/2021,78.5,1.9,6.73,"Smyly, Drew",669289,592767,,swinging_strike,R,R,L,TOR,ATL,S,,1,1,2021,0.22,-0.2,0.85,1.18,2,2,Bot,,,3.3,1.5,,,,2162,5.4,634280,,,14,3,Curveball,0,0,0,0,0,0,0,0,,,15,1
CU,4/30/2021,0,0,0,"Smyly, Drew",669289,592767,,called_strike,R,R,L,TOR,ATL,S,,1,0,2021,0,0,0,0,2,2,Bot,,,0,0,,,,0,0,634280,,,14,2,Curveball,0,0,0,0,0,0,0,0,,,0,0
FF,4/30/2021,95.8,1.95,6.19,"Matzek, Tyler",672386,554431,,swinging_strike,R,R,L,TOR,ATL,S,,2,0,2021,0.29,1.4,0.11,2.99,1,8,Bot,,,3.26,1.48,,,,2324,6.2,634280,,,77,3,4-Seam Fastball,13,5,13,5,5,13,13,5,,,152,1
FC,4/30/2021,88.1,1.64,6.4,"Newcomb, Sean",666182,656794,field_out,hit_into_play,R,R,L,TOR,ATL,X,popup,2,2,2021,-0.29,0.1,-0.42,2.51,0,7,Bot,157.41,163.2,3.37,1.53,123,83.2,74,2669,5.7,634280,0,0,62,8,Cutter,11,2,11,2,2,11,11,2,,,262,1
FF,4/30/2021,93.9,1.37,6.59,"Newcomb, Sean",666182,656794,,foul,R,R,L,TOR,ATL,S,,2,2,2021,0.37,1.28,0.07,2.98,0,7,Bot,,,3.37,1.53,241,90.5,18,2215,5.8,634280,,,62,7,4-Seam Fastball,11,2,11,2,2,11,11,2,,,144,1
FF,4/30/2021,92.9,1.67,6.36,"Matzek, Tyler",672386,554431,,ball,R,R,L,TOR,ATL,B,,1,0,2021,0.3,1.53,1.09,1.57,1,8,Bot,,,3.26,1.47,,,,2223,6.3,634280,,,77,2,4-Seam Fastball,13,5,13,5,5,13,13,5,,,157,1
FF,4/30/2021,92.2,1.79,6.67,"Smyly, Drew",669289,592767,,ball,R,R,L,TOR,ATL,B,,0,0,2021,0.38,1.65,0.19,1.08,2,2,Bot,,,3.51,1.55,,,,2219,5.8,634280,,,14,1,4-Seam Fastball,0,0,0,0,0,0,0,0,,,154,1
FF,4/30/2021,95.6,1.44,6.46,"Newcomb, Sean",666182,656794,,foul,R,R,L,TOR,ATL,S,,2,2,2021,0.7,1.27,0.2,2.53,0,7,Bot,,,3.37,1.53,210,97.8,12,2375,5.9,634280,,,62,6,4-Seam Fastball,11,2,11,2,2,11,11,2,,,142,1
FF,4/30/2021,93.7,1.79,6.31,"Matzek, Tyler",672386,554431,,ball,R,R,L,TOR,ATL,B,,0,0,2021,0.14,1.42,0.58,3.72,1,8,Bot,,,3.26,1.55,,,,2302,6.3,634280,,,77,1,4-Seam Fastball,13,5,13,5,5,13,13,5,,,157,1
FF,4/30/2021,0,0,0,"Smyly, Drew",666971,592767,single,hit_into_play,R,R,L,TOR,ATL,X,ground_ball,1,0,2021,0,0,0,0,2,2,Bot,94.15,143.12,0,0,110,87.7,7,0,0,634280,0.473,0.45,13,2,4-Seam Fastball,0,0,0,0,0,0,0,0,,,0,0
SL,4/30/2021,81.8,1.97,6.23,"Matzek, Tyler",669289,554431,single,hit_into_play,R,R,L,TOR,ATL,X,ground_ball,2,2,2021,-0.68,-0.98,0.95,1.74,1,8,Bot,109.61,186.3,3.3,1.5,1,48.2,-58,2911,6.2,634280,0.23,0.207,76,7,Slider,13,5,13,5,5,13,13,5,,,321,1
CU,4/30/2021,78.7,2.1,6.72,"Smyly, Drew",666971,592767,,ball,R,R,L,TOR,ATL,B,,0,0,2021,0.47,-0.15,0.51,0.12,2,2,Bot,,,3.41,1.46,,,,2145,5.7,634280,,,13,1,Curveball,0,0,0,0,0,0,0,0,,,23,1
FC,4/30/2021,86,1.56,6.42,"Newcomb, Sean",666182,656794,,foul,R,R,L,TOR,ATL,S,,2,2,2021,-0.39,-0.13,0.73,2.73,0,7,Bot,,,3.37,1.53,125,74.5,74,2759,5.8,634280,,,62,5,Cutter,11,2,11,2,2,11,11,2,,,295,1
FF,4/30/2021,96,1.49,6.54,"Newcomb, Sean",666182,656794,,foul,R,R,L,TOR,ATL,S,,2,1,2021,0.39,1.36,0.21,2.52,0,7,Bot,,,3.37,1.53,296,84.8,37,2306,5.8,634280,,,62,4,4-Seam Fastball,11,2,11,2,2,11,11,2,,,139,1
FC,4/30/2021,88.1,1.98,6.71,"Smyly, Drew",543760,592767,field_out,hit_into_play,R,R,L,TOR,ATL,X,fly_ball,0,0,2021,0.46,1.28,-0.12,2.91,1,2,Bot,67.08,99.8,3.37,1.53,286,77.1,36,2101,5.9,634280,0.13,0.137,12,1,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard,149,1
FF,4/30/2021,95.1,1.86,6.26,"Matzek, Tyler",669289,554431,,foul,R,R,L,TOR,ATL,S,,2,2,2021,0.48,1.48,0.88,2.96,1,8,Bot,,,3.3,1.5,,,,2452,6.2,634280,,,76,6,4-Seam Fastball,13,5,13,5,5,13,13,5,,,153,1
CU,4/30/2021,78.2,1.94,6.71,"Smyly, Drew",545341,592767,field_out,hit_into_play,R,R,L,TOR,ATL,X,ground_ball,1,2,2021,0.53,-0.41,0.17,0.85,0,2,Bot,99.25,167.91,3.47,1.59,5,97,-13,2261,5.7,634280,0.227,0.215,11,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,3,1
SL,4/30/2021,84.1,1.8,6.29,"Matzek, Tyler",669289,554431,,foul,R,R,L,TOR,ATL,S,,2,2,2021,-0.49,-0.23,-0.43,2.33,1,8,Bot,,,3.3,1.5,5,75.4,-26,2794,6.2,634280,,,76,5,Slider,13,5,13,5,5,13,13,5,,,307,1
FF,4/30/2021,94.8,-1.48,5.65,"Webb, Jacob",666971,657097,field_out,hit_into_play,R,R,R,TOR,ATL,X,line_drive,0,0,2021,-1.17,1.17,-0.83,2.92,2,6,Bot,75.02,79.05,3.55,1.63,323,87.9,26,2407,5.9,634280,0.097,0.116,52,1,4-Seam Fastball,10,0,10,0,0,10,10,0,,,226,1
FF,4/30/2021,96,1.46,6.53,"Newcomb, Sean",666182,656794,,ball,R,R,L,TOR,ATL,B,,1,1,2021,0.29,1.16,0.57,3.85,0,7,Bot,,,3.68,1.62,,,,2514,5.8,634280,,,62,3,4-Seam Fastball,11,2,11,2,2,11,11,2,,,149,1
CU,4/30/2021,79,1.97,6.66,"Smyly, Drew",545341,592767,,ball,R,R,L,TOR,ATL,B,,0,2,2021,0.37,-0.26,0.49,-0.61,0,2,Bot,,,3.3,1.44,,,,2209,5.8,634280,,,11,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,21,1
SL,4/30/2021,80,1.79,6.41,"Matzek, Tyler",669289,554431,,ball,R,R,L,TOR,ATL,B,,1,2,2021,-0.88,-0.79,1.13,3.4,1,8,Bot,,,3.49,1.56,,,,2890,6.2,634280,,,76,4,Slider,13,5,13,5,5,13,13,5,,,318,1
CU,4/30/2021,79.7,1.52,6.41,"Newcomb, Sean",666182,656794,,ball,R,R,L,TOR,ATL,B,,0,1,2021,-0.91,-1.34,-3.25,-2.03,0,7,Bot,,,3.59,1.7,,,,3044,5.9,634280,,,62,2,Curveball,10,2,10,2,2,11,11,2,,,326,1
FF,4/30/2021,94.3,-1.47,5.63,"Webb, Jacob",543760,657097,field_out,hit_into_play,R,R,R,TOR,ATL,X,fly_ball,0,2,2021,-1.15,1.24,-0.54,2.65,1,6,Bot,151.24,89.4,3.37,1.53,281,86.9,48,2426,5.9,634280,0.01,0.014,51,3,4-Seam Fastball,10,0,10,0,0,10,10,0,,,226,1
FC,4/30/2021,87.3,1.76,6.4,"Newcomb, Sean",666182,656794,,foul,R,R,L,TOR,ATL,S,,0,0,2021,-0.37,0.36,-0.04,2.75,0,7,Bot,,,3.37,1.53,,,,2610,6,634280,,,62,1,Cutter,10,2,10,2,2,10,10,2,,,195,1
SL,4/30/2021,87.4,-1.07,6.24,"Santana, Edgar",543807,650828,strikeout,foul_tip,R,R,R,TOR,ATL,S,,2,2,2021,-0.04,-0.01,1.15,1.53,2,5,Bot,,,3.58,1.68,,,,2158,5.4,634280,,,43,5,Slider,7,0,7,0,0,7,7,0,Standard,Standard,317,1
CH,4/30/2021,83,-1.32,5.76,"Webb, Jacob",543760,657097,,foul,R,R,R,TOR,ATL,S,,0,1,2021,-1.47,0.71,0.18,1.93,1,6,Bot,,,3.37,1.53,3,100.7,-32,2313,6.1,634280,,,51,2,Changeup,10,0,10,0,0,10,10,0,,,249,1
FC,4/30/2021,88.2,2,6.63,"Smyly, Drew",545341,592767,,foul,R,R,L,TOR,ATL,S,,0,1,2021,0.14,1.25,-0.71,2.55,0,2,Bot,,,3.47,1.59,397,107.7,32,2124,5.9,634280,,,11,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,152,1
FF,4/30/2021,95.8,1.84,6.25,"Matzek, Tyler",669289,554431,,foul,R,R,L,TOR,ATL,S,,1,1,2021,0.38,1.56,0.63,1.83,1,8,Bot,,,3.3,1.5,274,80.3,40,2409,6.2,634280,,,76,3,4-Seam Fastball,13,5,13,5,5,13,13,5,,,148,1
FF,4/30/2021,94.9,1.82,6.33,"Matzek, Tyler",669289,554431,,ball,R,R,L,TOR,ATL,B,,0,1,2021,0.39,1.52,-0.64,2.03,1,8,Bot,,,3.48,1.71,,,,2458,6.2,634280,,,76,2,4-Seam Fastball,13,5,13,5,5,13,13,5,,,157,1
CH,4/30/2021,83.2,-1.39,5.71,"Webb, Jacob",543760,657097,,foul,R,R,R,TOR,ATL,S,,0,0,2021,-1.59,0.73,-0.51,2.36,1,6,Bot,,,3.37,1.53,18,79.7,-7,2263,6.1,634280,,,51,1,Changeup,10,0,10,0,0,10,10,0,,,245,1
SI,4/30/2021,95.3,-1.11,6.24,"Santana, Edgar",543807,650828,,foul,R,R,R,TOR,ATL,S,,2,1,2021,-1.31,0.67,-0.49,1.8,2,5,Bot,,,3.49,1.6,4,104,-24,2321,5.5,634280,,,43,4,Sinker,7,0,7,0,0,7,7,0,Standard,Standard,222,1
CU,4/30/2021,76,1.82,6.82,"Smyly, Drew",545341,592767,,called_strike,R,R,L,TOR,ATL,S,,0,0,2021,0.3,-0.28,-0.05,2.45,0,2,Bot,,,3.1,1.38,,,,2080,5.6,634280,,,11,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,356,1
FF,4/30/2021,95.3,1.36,6.52,"Newcomb, Sean",543807,656794,walk,ball,R,R,L,TOR,ATL,B,,3,2,2021,0.45,1.45,-1.48,1.5,0,7,Bot,,,3.57,1.65,,,,2431,5.8,634280,,,61,6,4-Seam Fastball,10,2,10,2,2,10,10,2,,,139,1
SI,4/30/2021,93.9,-1.34,6.27,"Santana, Edgar",543807,650828,,called_strike,R,R,R,TOR,ATL,S,,2,0,2021,-1.25,0.63,0.26,3.2,2,5,Bot,,,3.58,1.62,,,,2293,5.4,634280,,,43,3,Sinker,7,0,7,0,0,7,7,0,Standard,Standard,222,1
